RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
3393586.8	14:55:26:132	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3393619.9	14:55:26:165	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.2	-	-	-
3393653.3	14:55:26:198	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3393686.5	14:55:26:231	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3393719.6	14:55:26:265	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3393752.9	14:55:26:298	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3393786.4	14:55:26:331	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.2	-	-	-
3393819.4	14:55:26:364	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.2	-	-	-
3393852.8	14:55:26:398	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3393885.9	14:55:26:431	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3393919.1	14:55:26:464	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3393952.5	14:55:26:497	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3393985.8	14:55:26:531	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394018.9	14:55:26:564	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394052.1	14:55:26:597	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394085.4	14:55:26:630	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394118.6	14:55:26:664	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394152.0	14:55:26:697	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394185.3	14:55:26:730	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394218.4	14:55:26:763	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394251.6	14:55:26:797	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.2	-	-	-
3394284.9	14:55:26:830	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3394318.2	14:55:26:863	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.2	3.3	-	-	-
3394351.5	14:55:26:896	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3394384.7	14:55:26:930	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3394417.8	14:55:26:963	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.3	-	-	-
3394451.2	14:55:26:996	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	2	3.3	3.4	-	-	-
3394484.5	14:55:27:029	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	3.4	3.4	-	-	-
3394517.6	14:55:27:063	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	3.1	3.5	-	-	-
3394550.9	14:55:27:096	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	0.0	2.9	-	-	-
3394584.3	14:55:27:129	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	0.0	0.0	-	-	-
3394617.4	14:55:27:162	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	3.2	3.6	-	-	-
3394650.6	14:55:27:196	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	3.2	3.6	-	-	-
3394683.9	14:55:27:229	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	2	3.6	3.7	-	-	-
3394717.2	14:55:27:262	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.6	3.7	-	-	-
3394750.4	14:55:27:295	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.7	3.8	-	-	-
3394783.6	14:55:27:329	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.8	-	-	-
3394817.0	14:55:27:362	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.8	-	-	-
3394850.1	14:55:27:395	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.9	-	-	-
3394883.4	14:55:27:428	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.9	-	-	-
3394916.7	14:55:27:462	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.8	-	-	-
3394949.8	14:55:27:495	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.8	3.8	-	-	-
3394983.2	14:55:27:528	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.7	3.7	-	-	-
3395016.3	14:55:27:561	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.6	3.7	-	-	-
3395049.6	14:55:27:595	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.6	3.7	-	-	-
3395082.9	14:55:27:628	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.6	3.6	-	-	-
3395116.2	14:55:27:661	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.6	3.6	-	-	-
3395149.3	14:55:27:694	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395182.6	14:55:27:728	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395215.9	14:55:27:761	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395249.1	14:55:27:794	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395282.4	14:55:27:827	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395315.7	14:55:27:861	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395349.1	14:55:27:894	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395382.3	14:55:27:927	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395415.5	14:55:27:960	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395448.9	14:55:27:994	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395482.2	14:55:28:027	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395515.2	14:55:28:060	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395548.4	14:55:28:093	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395581.9	14:55:28:127	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.4	3.6	-	-	-
3395615.1	14:55:28:160	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395648.2	14:55:28:193	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395681.6	14:55:28:227	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395714.7	14:55:28:260	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395748.1	14:55:28:293	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395781.2	14:55:28:326	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395814.5	14:55:28:359	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395847.7	14:55:28:393	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395881.0	14:55:28:426	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395914.2	14:55:28:459	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	3	3.5	3.6	-	-	-
3395947.4	14:55:28:492	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.5	3.7	-	-	-
3395980.6	14:55:28:526	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.7	3.6	-	-	-
3396014.0	14:55:28:559	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.7	3.2	-	-	-
3396047.2	14:55:28:592	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	0.0	3.7	-	-	-
3396080.6	14:55:28:626	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.2	3.7	-	-	-
3396113.7	14:55:28:659	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.2	3.7	-	-	-
3396147.1	14:55:28:692	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	3	3.3	3.6	-	-	-
3396180.4	14:55:28:725	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.3	3.7	-	-	-
3396213.6	14:55:28:759	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.8	-	-	-
3396246.8	14:55:28:792	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.7	-	-	-
3396280.0	14:55:28:825	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.3	3.8	-	-	-
3396313.2	14:55:28:858	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.8	-	-	-
3396346.4	14:55:28:891	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.8	-	-	-
3396379.7	14:55:28:925	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.8	-	-	-
3396412.9	14:55:28:958	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.7	-	-	-
3396446.2	14:55:28:991	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.7	-	-	-
3396479.5	14:55:29:025	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.7	-	-	-
3396512.7	14:55:29:058	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.7	3.6	-	-	-
3396545.9	14:55:29:091	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.6	3.6	-	-	-
3396579.3	14:55:29:124	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.6	3.6	-	-	-
3396612.4	14:55:29:157	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.6	3.6	-	-	-
3396645.8	14:55:29:191	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	4	3.6	3.6	-	-	-
3396679.1	14:55:29:224	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	3.6	3.7	-	-	-
3396712.2	14:55:29:257	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	0.0	3.2	-	-	-
3396745.6	14:55:29:291	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	0.0	0.0	-	-	-
3396778.8	14:55:29:324	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	0.0	0.0	-	-	-
3396812.1	14:55:29:357	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	3.2	3.7	-	-	-
3396845.2	14:55:29:390	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	3.3	3.7	-	-	-
3396878.6	14:55:29:424	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	4	3.6	3.7	-	-	-
3396911.8	14:55:29:457	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.7	3.8	-	-	-
3396944.9	14:55:29:490	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.7	3.8	-	-	-
3396978.3	14:55:29:523	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.8	-	-	-
3397011.4	14:55:29:556	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.7	3.9	-	-	-
3397044.7	14:55:29:590	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.9	-	-	-
3397077.9	14:55:29:623	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	4.0	-	-	-
3397111.2	14:55:29:656	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	4.0	-	-	-
3397144.5	14:55:29:689	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	4.0	-	-	-
3397177.7	14:55:29:723	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	4.0	-	-	-
3397211.1	14:55:29:756	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.9	-	-	-
3397244.3	14:55:29:789	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.9	-	-	-
3397277.6	14:55:29:823	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.9	-	-	-
3397310.7	14:55:29:856	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Visual Intake	5	3.8	3.9	-	-	-
3397343.9	14:55:29:889	Trial001	7_listen-2-recording.avi	0.0	723399.7	7_listen	DarkGreen	83.8	Eye	Blink	5	3.8	3.9	-	-	-
