RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
2905904.1	10:39:19:899	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.1	3.3	-	-	-
2905937.2	10:39:19:932	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.1	3.3	-	-	-
2905970.5	10:39:19:965	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.1	3.3	-	-	-
2906003.7	10:39:19:998	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.1	3.3	-	-	-
2906037.0	10:39:20:032	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.3	-	-	-
2906070.2	10:39:20:065	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.3	-	-	-
2906103.6	10:39:20:098	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906136.7	10:39:20:131	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906170.1	10:39:20:165	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906203.3	10:39:20:198	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	2.9	3.2	-	-	-
2906236.7	10:39:20:231	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906269.9	10:39:20:264	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	2.9	3.2	-	-	-
2906303.0	10:39:20:298	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906336.2	10:39:20:331	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906369.6	10:39:20:364	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906402.9	10:39:20:397	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906435.9	10:39:20:431	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906469.2	10:39:20:464	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906502.6	10:39:20:497	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	2.9	3.1	-	-	-
2906535.8	10:39:20:530	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906568.9	10:39:20:564	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	2.9	3.2	-	-	-
2906602.3	10:39:20:597	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	2.9	3.2	-	-	-
2906635.4	10:39:20:630	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906668.7	10:39:20:663	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906702.1	10:39:20:697	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906735.2	10:39:20:730	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906768.5	10:39:20:763	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906801.7	10:39:20:796	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906834.9	10:39:20:830	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906868.4	10:39:20:863	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.1	3.2	-	-	-
2906901.5	10:39:20:896	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906934.7	10:39:20:929	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2906967.9	10:39:20:963	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2907001.2	10:39:20:996	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	3	3.0	3.2	-	-	-
2907034.4	10:39:21:029	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	2	2.9	3.2	-	-	-
2907067.7	10:39:21:062	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	2	3.0	3.2	-	-	-
2907101.2	10:39:21:096	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	2	3.0	3.1	-	-	-
2907134.2	10:39:21:129	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	3.0	3.1	-	-	-
2907167.5	10:39:21:162	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	2.9	3.1	-	-	-
2907200.7	10:39:21:195	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	3.0	3.2	-	-	-
2907233.9	10:39:21:229	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	3.0	3.1	-	-	-
2907267.3	10:39:21:262	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	2.9	3.2	-	-	-
2907300.6	10:39:21:295	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	4	3.0	3.1	-	-	-
2907333.7	10:39:21:328	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	3	3.0	3.2	-	-	-
2907367.0	10:39:21:362	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	3	3.0	3.2	-	-	-
2907400.3	10:39:21:395	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.3	-	-	-
2907433.4	10:39:21:428	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907466.8	10:39:21:461	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2907499.9	10:39:21:495	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2907533.2	10:39:21:528	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907566.6	10:39:21:561	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.3	-	-	-
2907599.7	10:39:21:594	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907632.9	10:39:21:628	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907666.3	10:39:21:661	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907699.4	10:39:21:694	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907732.7	10:39:21:727	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907766.1	10:39:21:761	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907799.4	10:39:21:794	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907832.6	10:39:21:827	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907865.9	10:39:21:860	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907899.0	10:39:21:894	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907932.2	10:39:21:927	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.0	3.2	-	-	-
2907965.5	10:39:21:960	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.2	-	-	-
2907998.9	10:39:21:993	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908032.0	10:39:22:027	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908065.4	10:39:22:060	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908098.6	10:39:22:093	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908131.7	10:39:22:126	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908165.1	10:39:22:160	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908198.4	10:39:22:193	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908231.5	10:39:22:226	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.1	3.3	-	-	-
2908264.7	10:39:22:259	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.2	3.3	-	-	-
2908297.9	10:39:22:293	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.2	3.4	-	-	-
2908331.2	10:39:22:326	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	5	3.2	3.4	-	-	-
2908364.5	10:39:22:359	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.2	3.4	-	-	-
2908397.7	10:39:22:392	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.2	3.4	-	-	-
2908431.0	10:39:22:426	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.2	3.3	-	-	-
2908464.2	10:39:22:459	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.1	3.4	-	-	-
2908497.6	10:39:22:492	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	0.0	0.0	-	-	-
2908530.7	10:39:22:525	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	0.0	0.0	-	-	-
2908564.1	10:39:22:559	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	0.0	0.0	-	-	-
2908597.2	10:39:22:592	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	0.0	0.0	-	-	-
2908630.5	10:39:22:625	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	0.0	0.0	-	-	-
2908663.9	10:39:22:658	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	2.9	2.9	-	-	-
2908697.1	10:39:22:692	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.1	3.4	-	-	-
2908730.2	10:39:22:725	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.2	3.3	-	-	-
2908763.6	10:39:22:758	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	2	3.2	3.4	-	-	-
2908796.9	10:39:22:791	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	-	-	3.1	3.3	-	-	-
2908830.1	10:39:22:825	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	6	3.2	3.4	-	-	-
2908863.4	10:39:22:858	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	6	3.2	3.4	-	-	-
2908896.6	10:39:22:891	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	6	3.2	3.4	-	-	-
2908929.7	10:39:22:924	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	4	3.3	3.4	-	-	-
2908962.9	10:39:22:958	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Saccade	4	3.0	3.4	-	-	-
2908996.3	10:39:22:991	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	7	3.0	3.3	-	-	-
2909029.6	10:39:23:024	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	7	3.0	3.3	-	-	-
2909062.9	10:39:23:057	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	7	3.0	3.3	-	-	-
2909096.0	10:39:23:091	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	7	2.9	3.2	-	-	-
2909129.2	10:39:23:124	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	2.9	3.2	-	-	-
2909162.5	10:39:23:157	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	2.9	3.2	-	-	-
2909195.7	10:39:23:190	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.3	-	-	-
2909229.0	10:39:23:224	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.3	-	-	-
2909262.3	10:39:23:257	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	0.0	0.0	-	-	-
2909295.5	10:39:23:290	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	0.0	0.0	-	-	-
2909328.7	10:39:23:323	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	0.0	0.0	-	-	-
2909362.1	10:39:23:357	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	0.0	0.0	-	-	-
2909395.3	10:39:23:390	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	0.0	0.0	-	-	-
2909428.5	10:39:23:423	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.0	-	-	-
2909461.7	10:39:23:456	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.4	-	-	-
2909495.0	10:39:23:490	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.4	-	-	-
2909528.2	10:39:23:523	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	3	3.2	3.4	-	-	-
2909561.6	10:39:23:556	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	8	3.2	3.4	-	-	-
2909594.7	10:39:23:589	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Visual Intake	8	3.2	3.4	-	-	-
2909628.0	10:39:23:623	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	3.2	3.4	-	-	-
2909661.4	10:39:23:656	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	3.2	3.4	-	-	-
2909694.7	10:39:23:689	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	3.2	3.4	-	-	-
2909727.7	10:39:23:722	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	3.2	3.4	-	-	-
2909761.0	10:39:23:756	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	0.0	0.0	-	-	-
2909794.4	10:39:23:789	Trial001	6_listen-2-recording.avi	0.0	693402.2	6_listen	DarkOrange	68.6	Eye	Blink	4	0.0	0.0	-	-	-
