RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Pupil Diameter Left [mm]	Annotation Name	Annotation Description	Annotation Tags
25386352.5	16:56:13:501	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	6	0.0	3.8	-	-	-
25386385.7	16:56:13:534	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	6	0.0	3.8	-	-	-
25386419.1	16:56:13:567	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	6	0.0	3.8	-	-	-
25386452.3	16:56:13:601	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	6	0.0	3.8	-	-	-
25386485.5	16:56:13:634	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	6	0.0	3.8	-	-	-
25386518.8	16:56:13:667	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	6	0.0	3.8	-	-	-
25386552.2	16:56:13:701	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	0.0	3.8	-	-	-
25386585.3	16:56:13:734	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25386618.5	16:56:13:767	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25386651.8	16:56:13:800	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386685.0	16:56:13:833	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386718.2	16:56:13:867	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25386751.6	16:56:13:900	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386784.7	16:56:13:933	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25386818.0	16:56:13:966	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386851.2	16:56:14:000	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386884.6	16:56:14:033	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386917.9	16:56:14:066	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25386951.0	16:56:14:099	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25386984.3	16:56:14:133	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.9	3.8	-	-	-
25387017.6	16:56:14:166	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	7	3.8	3.8	-	-	-
25387050.7	16:56:14:199	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	7	3.9	3.8	-	-	-
25387084.2	16:56:14:232	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	7	3.9	3.8	-	-	-
25387117.1	16:56:14:265	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387150.5	16:56:14:299	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387183.7	16:56:14:332	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387217.1	16:56:14:365	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387250.2	16:56:14:398	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387283.6	16:56:14:432	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387316.8	16:56:14:465	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387350.0	16:56:14:498	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387383.2	16:56:14:531	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387416.6	16:56:14:565	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.8	3.8	-	-	-
25387449.7	16:56:14:598	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387483.0	16:56:14:631	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387516.2	16:56:14:664	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387549.5	16:56:14:698	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387582.8	16:56:14:731	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387616.1	16:56:14:764	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387649.2	16:56:14:797	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387682.5	16:56:14:831	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387715.8	16:56:14:864	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387749.0	16:56:14:897	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387782.2	16:56:14:930	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	8	3.9	3.8	-	-	-
25387815.5	16:56:14:964	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	8	3.9	3.8	-	-	-
25387848.7	16:56:14:997	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	8	0.0	3.9	-	-	-
25387882.1	16:56:15:030	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	8	0.0	3.9	-	-	-
25387915.2	16:56:15:064	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	8	0.0	3.9	-	-	-
25387948.6	16:56:15:097	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	9	0.0	3.9	-	-	-
25387981.7	16:56:15:130	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	9	0.0	3.9	-	-	-
25388015.0	16:56:15:163	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	9	0.0	3.9	-	-	-
25388048.2	16:56:15:196	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	9	0.0	3.9	-	-	-
25388081.6	16:56:15:230	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	9	0.0	3.9	-	-	-
25388114.8	16:56:15:263	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	9	0.0	4.1	-	-	-
25388148.0	16:56:15:296	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	9	0.0	4.1	-	-	-
25388181.2	16:56:15:329	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388214.5	16:56:15:363	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388247.8	16:56:15:396	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388281.0	16:56:15:429	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388314.2	16:56:15:462	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388347.4	16:56:15:496	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	10	0.0	4.2	-	-	-
25388380.7	16:56:15:529	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	10	0.0	4.1	-	-	-
25388413.9	16:56:15:562	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	10	0.0	4.1	-	-	-
25388447.2	16:56:15:596	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.2	-	-	-
25388480.4	16:56:15:629	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.3	-	-	-
25388513.8	16:56:15:662	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.3	-	-	-
25388546.9	16:56:15:695	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.3	-	-	-
25388580.4	16:56:15:729	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.4	-	-	-
25388613.6	16:56:15:762	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.4	-	-	-
25388646.7	16:56:15:795	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.4	-	-	-
25388679.9	16:56:15:828	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	11	0.0	4.4	-	-	-
25388713.2	16:56:15:861	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	11	0.0	4.4	-	-	-
25388746.4	16:56:15:895	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	11	0.0	4.6	-	-	-
25388779.8	16:56:15:928	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	4.5	-	-	-
25388813.0	16:56:15:961	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	4.7	-	-	-
25388846.1	16:56:15:994	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	4.7	-	-	-
25388879.4	16:56:16:028	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	12	0.0	4.4	-	-	-
25388912.8	16:56:16:061	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	12	0.0	4.6	-	-	-
25388946.0	16:56:16:094	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	12	0.0	4.6	-	-	-
25388979.3	16:56:16:128	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	12	0.0	4.5	-	-	-
25389012.5	16:56:16:161	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	12	0.0	4.5	-	-	-
25389045.8	16:56:16:194	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	12	0.0	4.5	-	-	-
25389079.1	16:56:16:227	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	12	0.0	4.5	-	-	-
25389112.4	16:56:16:261	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	12	0.0	4.5	-	-	-
25389145.5	16:56:16:294	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	13	0.0	4.4	-	-	-
25389178.8	16:56:16:327	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	13	4.1	4.3	-	-	-
25389212.1	16:56:16:360	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	13	0.0	4.3	-	-	-
25389245.3	16:56:16:394	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	13	0.0	4.2	-	-	-
25389278.6	16:56:16:427	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	13	0.0	4.2	-	-	-
25389311.9	16:56:16:460	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	13	0.0	4.2	-	-	-
25389345.1	16:56:16:493	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	14	0.0	4.2	-	-	-
25389378.4	16:56:16:527	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	14	0.0	4.1	-	-	-
25389411.7	16:56:16:560	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	14	3.9	4.1	-	-	-
25389444.8	16:56:16:593	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	3.3	-	-	-
25389478.1	16:56:16:626	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	0.0	-	-	-
25389511.3	16:56:16:660	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	14	4.0	0.0	-	-	-
25389544.5	16:56:16:693	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	14	3.9	4.1	-	-	-
25389577.8	16:56:16:726	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	14	3.9	4.0	-	-	-
25389611.1	16:56:16:759	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	3.9	4.0	-	-	-
25389644.3	16:56:16:793	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	4.0	4.1	-	-	-
25389677.5	16:56:16:826	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	0.0	-	-	-
25389710.8	16:56:16:859	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	0.0	0.0	-	-	-
25389744.0	16:56:16:892	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	3.9	3.9	-	-	-
25389777.1	16:56:16:925	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	15	3.8	3.9	-	-	-
25389810.6	16:56:16:959	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	15	3.8	3.9	-	-	-
25389843.8	16:56:16:992	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	15	3.8	3.8	-	-	-
25389877.1	16:56:17:025	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	-	-	3.8	3.8	-	-	-
25389910.4	16:56:17:059	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	15	3.8	3.9	-	-	-
25389943.6	16:56:17:092	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Saccade	15	3.9	4.0	-	-	-
25389976.9	16:56:17:125	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	16	3.9	3.9	-	-	-
25390010.0	16:56:17:158	Trial001	9_listen-2-recording.avi	0.0	677375.6	9_listen	DarkMagenta	96.7	Eye	Visual Intake	16	3.8	3.9	-	-	-
